BHK,Type,Area,Status,Price,price_unit
1,Apartment,918,Under construction,3562098.1085953466,L
2,Apartment,943,Under construction,3833743.606296428,L
2,Independent house,1056,Under construction,5558851.04902245,L
2,Apartment,948,Ready to move,4400130.496270885,L
5,Independent house,2672,Ready to move,15293206.556852274,L
2,Apartment,839,Ready to move,3660925.8762677438,L
3,Independent house,2255,Under construction,11226964.542227713,L
3,Independent house,2323,Ready to move,14271624.603907287,L
3,Apartment,1413,Under construction,5689125.622546575,L
2,Apartment,909,Under construction,3920460.309663776,L
3,Row bunglow,1742,Under construction,8112561.411535069,L
2,Apartment,891,Ready to move,4148153.0817312035,L
4,Independent house,2045,Ready to move,12653966.883172436,L
4,Independent house,2561,Under construction,14134369.207747776,L
3,Apartment,1364,Under construction,5584040.84546945,L
2,Apartment,1091,Under construction,4429553.451621348,L
4,Row bunglow,2534,Ready to move,12305146.35725788,L
3,Apartment,1304,Ready to move,6008953.0104387365,L
4,Row bunglow,2656,Under construction,11967037.088706503,L
3,Row bunglow,2186,Under construction,11126634.202641532,L
2,Apartment,1467,Ready to move,6456806.235523133,L
1,Apartment,809,Under construction,2998360.9658488887,L
5,Row bunglow,2877,Under construction,13722004.660352554,L
4,Independent house,1830,Under construction,9059880.610620955,L
3,Row bunglow,1981,Under construction,8905223.477292152,L
2,Apartment,1207,Ready to move,5386032.606669606,L
3,Independent house,2492,Ready to move,14149569.619012501,L
1,Apartment,820,Ready to move,3682792.6655769562,L
3,Apartment,1385,Under construction,5063756.837514853,L
4,Independent house,2153,Ready to move,12560543.598329587,L
4,Row bunglow,1712,Ready to move,9423948.29666942,L
3,Row bunglow,1366,Under construction,6709302.900672862,L
2,Apartment,763,Under construction,2896187.788838602,L
1,Apartment,776,Under construction,3167391.484317234,L
5,Independent house,2549,Ready to move,14878113.774856271,L
2,Apartment,713,Ready to move,3221956.345995294,L
2,Independent house,1090,Ready to move,6250443.663734408,L
4,Independent house,2833,Under construction,15120707.97529598,L
3,Independent house,2172,Under construction,11915666.385436727,L
4,Independent house,2720,Ready to move,16659696.742448894,L
3,Row bunglow,1703,Under construction,7784640.246857187,L
4,Row bunglow,2189,Under construction,9700968.457832098,L
5,Independent house,2918,Ready to move,17204516.311219703,L
3,Independent house,1864,Ready to move,10310214.479178362,L
1,Apartment,846,Ready to move,3683382.3048746544,L
3,Row bunglow,2076,Ready to move,11364818.912134735,L
2,Apartment,1208,Ready to move,5301537.404022397,L
1,Apartment,799,Ready to move,3344158.527040646,L
5,Row bunglow,2696,Ready to move,12395862.662806839,L
3,Independent house,1618,Ready to move,8812954.593754848,L
4,Independent house,1947,Under construction,10517799.345057681,L
1,Apartment,690,Under construction,2871494.379987882,L
3,Independent house,2211,Ready to move,12658203.253967805,L
4,Row bunglow,2521,Under construction,11379996.664913168,L
2,Apartment,905,Under construction,3564475.30894087,L
1,Apartment,990,Ready to move,4384505.445541211,L
3,Row bunglow,2133,Ready to move,9976371.024292253,L
5,Independent house,2790,Under construction,15063607.442230029,L
4,Row bunglow,1749,Under construction,7678710.163446321,L
3,Row bunglow,2053,Under construction,8531270.905061297,L
2,Row bunglow,1303,Under construction,6128980.5644729715,L
2,Apartment,1143,Ready to move,5020028.829612845,L
1,Apartment,750,Ready to move,3448665.5007470082,L
2,Apartment,1499,Ready to move,6959252.224805365,L
3,Row bunglow,1356,Under construction,6563515.825162248,L
1,Apartment,614,Ready to move,2722350.639260387,L
4,Row bunglow,2365,Under construction,11100503.953413142,L
3,Independent house,1641,Ready to move,10004718.972396592,L
5,Row bunglow,2631,Ready to move,12631578.88664933,L
1,Apartment,611,Under construction,2585923.25265915,L
3,Apartment,1145,Ready to move,5098110.969909798,L
2,Apartment,1114,Under construction,4801968.690619604,L
4,Row bunglow,2205,Ready to move,11096308.756598145,L
2,Row bunglow,1086,Ready to move,5298131.081620735,L
5,Independent house,2731,Ready to move,15208805.97482498,L
2,Apartment,905,Under construction,3461273.8693705425,L
4,Independent house,1622,Ready to move,9417304.734916596,L
2,Apartment,650,Under construction,2442070.1187279616,L
4,Independent house,1745,Ready to move,9778827.0252089,L
5,Row bunglow,2523,Ready to move,12664646.67527445,L
3,Apartment,1202,Ready to move,4988670.119327218,L
3,Apartment,1214,Under construction,4981802.101108622,L
1,Apartment,922,Under construction,3479045.393500026,L
4,Row bunglow,2005,Under construction,9766768.797458332,L
4,Row bunglow,1949,Under construction,9780592.538325334,L
2,Apartment,1421,Under construction,5917016.4781282,L
1,Apartment,660,Ready to move,3124490.6575955087,L
4,Row bunglow,2245,Ready to move,11895284.72157949,L
5,Row bunglow,2794,Under construction,13709975.043986382,L
1,Apartment,974,Under construction,3975208.0787891885,L
2,Row bunglow,1099,Ready to move,5846923.433286003,L
4,Row bunglow,2370,Ready to move,12316569.27529608,L
1,Apartment,698,Ready to move,3123585.287264021,L
3,Apartment,1327,Under construction,4925229.548036836,L
4,Independent house,1696,Ready to move,10027010.836589245,L
1,Apartment,912,Ready to move,3893773.269588714,L
4,Independent house,2228,Under construction,11651115.720414007,L
5,Independent house,2922,Ready to move,17095882.989484195,L
2,Row bunglow,1442,Under construction,6451485.405129209,L
3,Row bunglow,1128,Ready to move,5800205.056105957,L
5,Independent house,2760,Under construction,15287686.876882367,L
5,Row bunglow,2907,Ready to move,14533453.150212286,L
3,Independent house,1614,Under construction,8935249.202219075,L
5,Row bunglow,2706,Under construction,11977893.452966021,L
4,Independent house,1883,Under construction,10471100.606830996,L
4,Independent house,1998,Under construction,11163061.25567799,L
5,Row bunglow,2679,Under construction,12009409.977413971,L
2,Apartment,831,Under construction,3489484.6793715814,L
4,Row bunglow,2344,Ready to move,11903825.229699377,L
1,Apartment,622,Under construction,2329221.9577531014,L
3,Apartment,1014,Ready to move,4466847.385512022,L
2,Apartment,1230,Under construction,4822658.104413411,L
1,Apartment,934,Under construction,3864177.2493618242,L
3,Independent house,1665,Ready to move,9876047.011076557,L
2,Independent house,1202,Ready to move,7353678.854369794,L
4,Row bunglow,1568,Under construction,7211470.652442738,L
2,Independent house,1347,Under construction,6795507.9856554745,L
1,Apartment,943,Ready to move,4073849.4918815703,L
3,Row bunglow,1683,Under construction,7444012.776373056,L
3,Row bunglow,1289,Under construction,6436450.290152116,L
4,Independent house,2024,Under construction,11145208.120968904,L
3,Row bunglow,1504,Ready to move,7457369.506686358,L
2,Independent house,1359,Ready to move,8155241.587396351,L
5,Row bunglow,2599,Ready to move,14166413.600582343,L
2,Apartment,778,Under construction,3104885.2074595443,L
4,Row bunglow,1928,Under construction,8313845.531694374,L
2,Apartment,1089,Ready to move,4772845.797402997,L
1,Apartment,668,Under construction,2654364.4448293624,L
4,Row bunglow,1704,Under construction,8150611.2266696235,L
4,Independent house,2267,Under construction,12309012.537204668,L
5,Row bunglow,2624,Under construction,12959742.671184806,L
4,Row bunglow,1674,Ready to move,9410513.423705429,L
2,Row bunglow,1293,Ready to move,7040207.768703961,L
3,Apartment,1306,Ready to move,5622195.2582556335,L
2,Independent house,1401,Ready to move,7941833.99414296,L
1,Apartment,734,Ready to move,3255825.0512397173,L
3,Independent house,2225,Ready to move,12589938.79587674,L
3,Apartment,1387,Ready to move,6197430.680887192,L
2,Apartment,1121,Ready to move,4792118.22052059,L
3,Row bunglow,1684,Under construction,8135139.968673462,L
3,Row bunglow,1531,Under construction,7528440.377887703,L
1,Apartment,637,Ready to move,2808094.395887411,L
3,Row bunglow,1588,Under construction,6915076.108399002,L
4,Independent house,2862,Under construction,14138164.38378757,L
1,Apartment,725,Under construction,2892746.694418553,L
4,Independent house,1985,Ready to move,11212286.186553767,L
1,Apartment,770,Ready to move,3283529.5389997163,L
3,Row bunglow,1211,Ready to move,6080569.193445448,L
4,Independent house,1856,Under construction,10236210.50698199,L
3,Independent house,1273,Under construction,6871727.423918949,L
3,Row bunglow,1332,Under construction,6100462.982622823,L
4,Independent house,2735,Ready to move,16323144.654925598,L
3,Independent house,1814,Ready to move,11290199.125600917,L
5,Row bunglow,2866,Under construction,13500579.59309779,L
3,Row bunglow,2455,Under construction,10262888.621289676,L
2,Apartment,745,Ready to move,3498870.529801163,L
3,Independent house,1778,Under construction,8927667.759546233,L
2,Apartment,1383,Under construction,5915363.401260508,L
4,Row bunglow,2371,Under construction,11481361.382884705,L
4,Independent house,1570,Under construction,8091988.161359567,L
1,Apartment,623,Ready to move,2878844.711366991,L
4,Independent house,2903,Under construction,16015300.947573246,L
2,Apartment,1289,Ready to move,5400017.643439403,L
4,Row bunglow,2472,Ready to move,13876001.328509565,L
4,Independent house,1602,Under construction,8338944.53881728,L
1,Apartment,958,Under construction,3705378.1521435226,L
4,Row bunglow,2394,Under construction,10979421.828609405,L
5,Independent house,2897,Ready to move,16622211.626349656,L
4,Row bunglow,2394,Ready to move,11992447.905576788,L
5,Independent house,2569,Ready to move,14846138.032346258,L
2,Apartment,828,Under construction,3504582.463768701,L
2,Apartment,1114,Under construction,4497100.981517614,L
3,Row bunglow,2460,Ready to move,13528358.388429167,L
2,Apartment,711,Ready to move,3041381.078126786,L
2,Apartment,1257,Ready to move,5926549.539797979,L
2,Apartment,750,Ready to move,3269231.182346416,L
2,Apartment,861,Under construction,3390481.511150663,L
3,Apartment,1442,Under construction,5609730.755844802,L
4,Independent house,1615,Under construction,9116443.50118377,L
4,Row bunglow,1511,Ready to move,8083287.8921020795,L
2,Apartment,958,Ready to move,3890754.169201772,L
4,Row bunglow,1874,Ready to move,10221016.212919487,L
4,Independent house,1553,Under construction,8085191.035619863,L
3,Row bunglow,1284,Under construction,6581960.270695271,L
1,Apartment,949,Ready to move,4271433.711703253,L
3,Apartment,1027,Ready to move,4119123.91986179,L
1,Apartment,833,Under construction,3484179.0368636646,L
4,Row bunglow,2252,Under construction,10244928.41806134,L
3,Independent house,1890,Ready to move,11718556.384448057,L
1,Apartment,763,Ready to move,3150648.0614305977,L
4,Independent house,2436,Ready to move,13762352.185137834,L
4,Row bunglow,1555,Ready to move,7583302.102369184,L
3,Row bunglow,1098,Under construction,4834553.644506604,L
1,Apartment,988,Under construction,3885889.6182391727,L
3,Apartment,1124,Ready to move,4819426.503368942,L
3,Row bunglow,1471,Under construction,7202456.018726256,L
3,Independent house,1276,Ready to move,7316511.479802,L
4,Independent house,1607,Ready to move,9171728.450361807,L
4,Row bunglow,2662,Under construction,11009798.203467255,L
3,Row bunglow,1182,Under construction,5768083.962767584,L
4,Independent house,1579,Ready to move,8937683.620714668,L
3,Row bunglow,2317,Ready to move,11573229.32420932,L
5,Independent house,2645,Under construction,13971113.558513094,L
2,Apartment,1107,Ready to move,4703233.880426042,L
4,Independent house,2050,Under construction,10878397.518561775,L
2,Row bunglow,1108,Under construction,4822228.948690298,L
3,Row bunglow,2286,Under construction,10893932.739467077,L
4,Row bunglow,2416,Ready to move,11702884.745785084,L
3,Row bunglow,1638,Under construction,7820682.066029544,L
5,Independent house,2873,Ready to move,15817166.966136858,L
2,Apartment,741,Under construction,2952291.640837258,L
4,Row bunglow,2532,Ready to move,12665328.045717306,L
3,Independent house,1767,Ready to move,10007370.690838672,L
5,Independent house,2969,Ready to move,15790999.898439594,L
5,Independent house,2571,Under construction,13178631.476372978,L
2,Apartment,928,Ready to move,4013386.229765551,L
2,Apartment,954,Ready to move,4290780.788320854,L
2,Independent house,1462,Under construction,7487937.381365146,L
4,Row bunglow,2529,Ready to move,11807502.868152006,L
1,Apartment,606,Ready to move,2762711.112144066,L
3,Apartment,1257,Under construction,4961701.271050948,L
1,Apartment,649,Under construction,2508871.091760558,L
1,Apartment,791,Under construction,3240300.1315657143,L
2,Independent house,1001,Ready to move,5757955.330619242,L
2,Independent house,1309,Under construction,7251253.367339861,L
3,Row bunglow,1296,Under construction,6285556.910566267,L
4,Independent house,1811,Under construction,9403943.883562032,L
2,Apartment,637,Ready to move,2808672.274307351,L
3,Independent house,1053,Under construction,5672639.830246714,L
2,Row bunglow,1006,Ready to move,4683186.473037148,L
2,Apartment,1114,Under construction,4446211.170868979,L
4,Independent house,1639,Ready to move,9577182.32566906,L
3,Row bunglow,1243,Under construction,5553704.176731888,L
2,Apartment,1064,Under construction,4240782.4936996065,L
2,Independent house,1203,Ready to move,6998363.930921777,L
2,Apartment,1006,Under construction,4010785.0569311734,L
4,Row bunglow,2963,Ready to move,14432425.351215059,L
2,Apartment,684,Ready to move,3156341.498720624,L
4,Independent house,1643,Ready to move,9451634.66788919,L
2,Row bunglow,1131,Under construction,5548623.96920734,L
1,Apartment,956,Ready to move,4024622.253787876,L
1,Apartment,938,Ready to move,3955875.049004218,L
4,Row bunglow,1611,Ready to move,8535581.02904167,L
3,Apartment,1156,Ready to move,5229675.880496721,L
3,Independent house,2191,Under construction,11850055.514450638,L
2,Row bunglow,1195,Ready to move,5910012.832690527,L
3,Apartment,1266,Under construction,5078306.916179031,L
5,Row bunglow,2960,Ready to move,14800077.639047207,L
3,Apartment,1232,Ready to move,5330203.511714944,L
2,Row bunglow,1363,Under construction,6209906.970670133,L
3,Row bunglow,1703,Under construction,7603532.454258878,L
4,Independent house,2494,Ready to move,13834968.9099809,L
4,Row bunglow,2990,Under construction,13143370.900086807,L
2,Apartment,887,Under construction,3298343.362796788,L
5,Row bunglow,2551,Ready to move,13809071.925496977,L
4,Independent house,2146,Under construction,11383802.329333512,L
1,Apartment,856,Under construction,3246604.593453584,L
3,Row bunglow,1518,Under construction,7247161.349317007,L
4,Row bunglow,1731,Ready to move,9028979.96383758,L
3,Apartment,1265,Under construction,5112191.354442775,L
5,Row bunglow,2697,Under construction,13365234.8593573,L
3,Row bunglow,1648,Under construction,8230256.477210291,L
1,Apartment,662,Ready to move,2849654.3851537337,L
2,Apartment,1211,Ready to move,5385015.724330147,L
4,Independent house,1633,Ready to move,8917300.686371138,L
3,Apartment,1160,Ready to move,5032197.3688592,L
1,Apartment,727,Ready to move,3334526.8310232214,L
4,Row bunglow,2065,Under construction,9032507.666162422,L
3,Apartment,1294,Ready to move,5447587.18714471,L
5,Independent house,2715,Under construction,13677195.559594678,L
5,Independent house,2602,Ready to move,15404176.34307937,L
3,Apartment,1029,Under construction,4280131.706497544,L
3,Independent house,1969,Ready to move,11592239.903241163,L
4,Row bunglow,2693,Under construction,12335628.224117735,L
1,Apartment,777,Ready to move,3389226.447798912,L
3,Row bunglow,1600,Ready to move,8790268.617387706,L
3,Apartment,1128,Ready to move,4807183.33208017,L
1,Apartment,722,Ready to move,3043581.272566714,L
3,Apartment,1428,Under construction,5440928.307078596,L
4,Independent house,2827,Under construction,14761478.83064427,L
5,Independent house,2939,Ready to move,17331906.479910813,L
2,Apartment,638,Ready to move,2865559.348218262,L
2,Independent house,1328,Under construction,6995436.747013196,L
2,Apartment,629,Under construction,2333389.483377099,L
1,Apartment,840,Ready to move,3745321.563173637,L
5,Independent house,2530,Ready to move,15346147.448684262,L
2,Independent house,1002,Ready to move,5989247.899868979,L
4,Row bunglow,2647,Under construction,12085899.214692628,L
2,Apartment,1005,Under construction,4075565.9980662637,L
2,Apartment,1242,Ready to move,5692612.800576219,L
2,Independent house,1104,Ready to move,6020636.085315641,L
3,Row bunglow,2172,Under construction,9153452.486930646,L
3,Row bunglow,1573,Ready to move,8627336.975184176,L
3,Independent house,2315,Ready to move,12813733.00544647,L
2,Row bunglow,1147,Ready to move,6524253.1668784125,L
3,Independent house,1074,Under construction,5575969.449311471,L
2,Apartment,912,Under construction,3664771.399473017,L
4,Independent house,1676,Under construction,9114063.722485423,L
3,Independent house,1938,Ready to move,10247014.102375207,L
2,Apartment,788,Under construction,2892769.488928836,L
2,Row bunglow,1067,Ready to move,4893260.880233244,L
4,Row bunglow,2433,Under construction,10829219.158657452,L
4,Independent house,1728,Ready to move,10146422.771697909,L
3,Independent house,2400,Under construction,12667812.083364857,L
3,Independent house,1606,Ready to move,9126913.05870248,L
3,Independent house,1836,Under construction,9793284.54793545,L
4,Independent house,2473,Ready to move,14711656.113374202,L
3,Row bunglow,2343,Under construction,10873292.968338683,L
4,Independent house,2725,Ready to move,15396101.441201326,L
2,Independent house,1346,Under construction,7225542.977114366,L
3,Apartment,1328,Under construction,5648961.611423662,L
4,Independent house,1837,Ready to move,10338667.08823435,L
5,Row bunglow,2724,Ready to move,15144549.63787832,L
2,Row bunglow,1445,Ready to move,6990434.7126644375,L
2,Apartment,978,Under construction,4081695.3735593967,L
4,Independent house,1923,Ready to move,11229130.227980256,L
3,Row bunglow,2406,Under construction,10979904.244604088,L
2,Row bunglow,1397,Ready to move,6816340.903339511,L
2,Apartment,1020,Ready to move,4606642.178286888,L
3,Independent house,1079,Under construction,5248585.254607824,L
2,Apartment,816,Under construction,3043483.4045240106,L
1,Apartment,788,Under construction,3228056.8289075373,L
3,Row bunglow,1036,Ready to move,5107638.412368759,L
3,Apartment,1071,Ready to move,4684661.978689863,L
3,Apartment,1118,Ready to move,4999644.413432625,L
3,Independent house,1605,Ready to move,9072555.966232598,L
2,Apartment,1025,Ready to move,4782127.7656734465,L
4,Independent house,2252,Under construction,11535417.254057258,L
4,Row bunglow,1926,Ready to move,9571833.106005328,L
2,Apartment,1103,Ready to move,4946275.234480739,L
3,Row bunglow,1592,Ready to move,7626428.060107141,L
3,Independent house,1150,Under construction,6002162.817573794,L
2,Apartment,1262,Ready to move,6073624.851654746,L
2,Independent house,1310,Ready to move,7296516.109899004,L
2,Row bunglow,1444,Under construction,7020637.094336698,L
2,Row bunglow,1042,Under construction,5007952.711458726,L
3,Row bunglow,1388,Ready to move,7281458.001082642,L
2,Independent house,1380,Under construction,7163652.264721132,L
2,Row bunglow,1440,Ready to move,7543957.758237336,L
4,Row bunglow,2562,Ready to move,12685234.768193444,L
2,Independent house,1072,Ready to move,5950162.190664561,L
3,Row bunglow,1756,Under construction,8033773.0978785055,L
3,Row bunglow,2276,Under construction,10946089.362032624,L
3,Row bunglow,1079,Ready to move,5490453.782379253,L
3,Independent house,1029,Under construction,5466338.95871258,L
3,Row bunglow,2159,Ready to move,11050975.709695626,L
4,Independent house,2620,Under construction,13816014.222461667,L
1,Apartment,848,Ready to move,3917190.318110899,L
3,Apartment,1341,Ready to move,6148366.8507558815,L
2,Apartment,969,Ready to move,4617394.154694521,L
3,Row bunglow,2228,Under construction,10618773.868426431,L
4,Independent house,2998,Ready to move,16381457.05500442,L
4,Independent house,1865,Under construction,9243687.116823975,L
1,Apartment,895,Ready to move,3926625.838038665,L
2,Apartment,1125,Under construction,4435419.21784265,L
3,Apartment,1120,Ready to move,5049318.678803541,L
4,Independent house,1976,Under construction,10320436.861131456,L
4,Row bunglow,2735,Under construction,13481270.982443845,L
3,Independent house,1466,Under construction,7462140.509173074,L
1,Apartment,911,Under construction,3691243.6235744026,L
3,Row bunglow,1238,Ready to move,6892486.410822412,L
3,Row bunglow,2162,Ready to move,11532262.777583227,L
3,Independent house,2042,Ready to move,11486630.134899316,L
3,Apartment,1465,Ready to move,6495390.696393102,L
2,Independent house,1037,Ready to move,6034337.786168245,L
2,Independent house,1261,Under construction,6412516.9105676375,L
4,Row bunglow,2834,Under construction,13332089.581118446,L
2,Apartment,1014,Under construction,4043448.791435592,L
3,Independent house,1461,Under construction,7690165.478230317,L
5,Independent house,2648,Ready to move,15497280.314314555,L
2,Independent house,1204,Ready to move,6557765.764142837,L
3,Independent house,2082,Ready to move,11800077.710934987,L
4,Row bunglow,2139,Under construction,9069382.889566382,L
3,Row bunglow,1673,Under construction,8678417.506911978,L
3,Apartment,1085,Ready to move,4684728.533119888,L
1,Apartment,683,Under construction,2716521.8242527186,L
2,Apartment,1155,Under construction,4423171.100779299,L
4,Row bunglow,2430,Under construction,11548465.849827642,L
3,Row bunglow,2404,Ready to move,12845304.346193949,L
4,Row bunglow,1886,Under construction,8844500.33188946,L
3,Row bunglow,1415,Ready to move,6722226.117253539,L
3,Independent house,1344,Under construction,7517369.142247697,L
3,Row bunglow,1595,Ready to move,7471382.755517501,L
2,Apartment,1144,Under construction,4430571.662223836,L
4,Row bunglow,1762,Under construction,8934665.796663452,L
2,Apartment,868,Under construction,3554822.4663582235,L
3,Apartment,1148,Ready to move,4742400.531470776,L
5,Independent house,2574,Under construction,13883308.749073941,L
4,Row bunglow,2995,Ready to move,13802659.750904892,L
3,Row bunglow,1311,Under construction,5825089.506289293,L
1,Apartment,960,Ready to move,3996760.79336658,L
3,Apartment,1063,Under construction,3962915.051833187,L
2,Apartment,808,Ready to move,3337978.459289954,L
4,Row bunglow,2554,Under construction,10885708.842308747,L
4,Independent house,1543,Ready to move,9196334.246847814,L
2,Independent house,1323,Ready to move,7083938.761652816,L
3,Row bunglow,1597,Ready to move,7516744.8366579935,L
2,Independent house,1220,Ready to move,6956867.492529895,L
4,Row bunglow,2366,Under construction,10569444.477816373,L
4,Independent house,2906,Ready to move,16844022.28440972,L
3,Independent house,1795,Ready to move,9452666.475682642,L
3,Apartment,1327,Under construction,5129710.81254757,L
3,Apartment,1113,Under construction,4838953.813617521,L
4,Independent house,2999,Ready to move,16959265.479350746,L
3,Independent house,2321,Ready to move,13845753.64784637,L
3,Apartment,1185,Under construction,4755165.146271332,L
4,Row bunglow,2904,Ready to move,14508040.542436363,L
5,Independent house,2784,Under construction,14739459.54382833,L
2,Row bunglow,1310,Ready to move,6273075.828931909,L
1,Apartment,634,Ready to move,2690230.418190644,L
3,Row bunglow,1434,Ready to move,7266953.417857968,L
4,Independent house,1691,Ready to move,10321419.720074316,L
4,Independent house,2747,Under construction,13297272.933341224,L
4,Row bunglow,1714,Ready to move,9028830.420564026,L
3,Independent house,1617,Under construction,8575172.233105117,L
3,Independent house,1050,Ready to move,6598161.865256549,L
3,Row bunglow,1391,Under construction,5925959.226671546,L
3,Row bunglow,2083,Ready to move,10273900.093988782,L
3,Independent house,1310,Under construction,6599667.609529699,L
2,Independent house,1023,Ready to move,6209250.438316828,L
2,Independent house,1478,Under construction,7904550.693133789,L
2,Apartment,996,Under construction,4059552.3641678593,L
3,Row bunglow,2347,Under construction,11415047.879342824,L
2,Independent house,1277,Ready to move,7833815.417053939,L
3,Apartment,1168,Ready to move,5241017.399283846,L
4,Independent house,2667,Under construction,13935744.453405697,L
4,Independent house,2791,Ready to move,16708518.827840434,L
2,Apartment,976,Ready to move,4272734.838528747,L
3,Apartment,1389,Under construction,5594717.541279697,L
2,Apartment,1424,Under construction,5863797.304718348,L
1,Apartment,930,Ready to move,4021544.6059097718,L
4,Row bunglow,2657,Ready to move,13179094.418999149,L
2,Row bunglow,1240,Under construction,5432666.816251179,L
2,Apartment,614,Under construction,2424926.198828579,L
3,Apartment,1229,Under construction,4764519.072898311,L
4,Row bunglow,2429,Ready to move,11596923.388874678,L
2,Apartment,723,Under construction,2854680.1734019555,L
2,Row bunglow,1131,Under construction,5113439.797114102,L
1,Apartment,864,Under construction,3601391.9708790127,L
2,Apartment,936,Ready to move,3874349.0602235193,L
1,Apartment,692,Under construction,2826505.544284174,L
5,Row bunglow,2718,Under construction,12984346.30698563,L
4,Row bunglow,2683,Ready to move,14834097.076190133,L
5,Independent house,2746,Ready to move,15829701.975066306,L
4,Independent house,2865,Ready to move,17029825.860114116,L
3,Independent house,1633,Under construction,8782412.624193579,L
3,Apartment,1396,Ready to move,6425424.025423299,L
1,Apartment,804,Under construction,3243716.149972221,L
2,Independent house,1137,Under construction,6058526.765953128,L
2,Apartment,1417,Ready to move,5825330.065979253,L
2,Apartment,1147,Under construction,4233933.50899354,L
3,Independent house,1467,Under construction,7518951.61598652,L
2,Row bunglow,1461,Under construction,6698018.618617157,L
3,Independent house,2205,Ready to move,12226386.755090674,L
2,Apartment,963,Under construction,3622871.3134672414,L
3,Row bunglow,2105,Ready to move,11295890.580278723,L
2,Independent house,1272,Under construction,6851088.729623355,L
2,Independent house,1065,Ready to move,6111248.432823208,L
2,Row bunglow,1266,Ready to move,6664615.985266351,L
3,Row bunglow,2167,Under construction,10221292.343361752,L
2,Independent house,1359,Ready to move,7490116.176555732,L
4,Independent house,1838,Under construction,9735632.303361097,L
3,Row bunglow,1615,Ready to move,7789605.400344547,L
2,Apartment,1471,Ready to move,7101999.7077070335,L
3,Independent house,1918,Ready to move,11470609.537691262,L
3,Apartment,1475,Under construction,5992371.799777051,L
3,Apartment,1025,Under construction,3811655.460988545,L
2,Apartment,1486,Under construction,5786409.210531066,L
1,Apartment,849,Under construction,3341216.134930638,L
2,Apartment,625,Under construction,2621815.7023169515,L
3,Row bunglow,1685,Under construction,8328346.774224865,L
3,Independent house,1760,Ready to move,10180906.918228503,L
3,Independent house,1492,Ready to move,8637956.309126781,L
3,Independent house,1740,Under construction,8760311.515255911,L
4,Independent house,1542,Under construction,8406058.470336942,L
2,Apartment,1397,Ready to move,6165817.23940035,L
3,Apartment,1449,Ready to move,6246021.767472913,L
4,Independent house,2134,Ready to move,11760664.965432718,L
3,Row bunglow,1014,Under construction,5018980.626849296,L
1,Apartment,611,Ready to move,2847027.2518941667,L
4,Independent house,2772,Ready to move,16824613.429660767,L
2,Independent house,1329,Ready to move,7654354.141597059,L
2,Apartment,689,Ready to move,2778440.678105313,L
2,Apartment,1331,Ready to move,5857648.719653017,L
5,Independent house,2767,Ready to move,17034004.399125427,L
4,Row bunglow,2306,Ready to move,11560891.828692919,L
2,Apartment,727,Under construction,3055281.9304654165,L
3,Independent house,1148,Under construction,5855745.230615655,L
3,Row bunglow,1014,Under construction,4268213.679909973,L
5,Row bunglow,2835,Under construction,13596679.85141505,L
2,Row bunglow,1294,Under construction,6099001.962825794,L
4,Independent house,2604,Under construction,14252494.531578155,L
5,Row bunglow,2612,Ready to move,13093683.121712482,L
4,Independent house,2085,Under construction,10730201.044361435,L
2,Apartment,1008,Under construction,3964984.5298389317,L
3,Apartment,1119,Under construction,4212199.657858681,L
4,Row bunglow,1797,Under construction,8016754.095554657,L
2,Apartment,920,Ready to move,3989025.501429481,L
2,Row bunglow,1313,Ready to move,7165241.688737933,L
3,Independent house,2430,Under construction,12763644.996864626,L
3,Apartment,1441,Under construction,6099413.250383141,L
5,Independent house,2674,Ready to move,15316522.828457372,L
2,Apartment,1357,Under construction,5327160.8192927055,L
2,Independent house,1343,Under construction,6556203.182083401,L
3,Independent house,2428,Under construction,12670581.312081976,L
2,Apartment,1200,Under construction,5079064.35801171,L
3,Independent house,1310,Under construction,7102218.44252945,L
3,Apartment,1087,Under construction,4306504.395882155,L
2,Row bunglow,1362,Ready to move,6405844.443555809,L
2,Apartment,871,Ready to move,4044696.0353421606,L
3,Independent house,2303,Ready to move,13226562.815567186,L
4,Independent house,1923,Ready to move,11493633.603020575,L
3,Row bunglow,1244,Under construction,5855115.502036518,L
3,Independent house,2170,Ready to move,12181548.093685014,L
2,Apartment,676,Under construction,2614660.4831233863,L
2,Independent house,1415,Ready to move,8081385.947158881,L
2,Apartment,764,Under construction,2891949.97414458,L
2,Apartment,824,Ready to move,3623043.4494708106,L
4,Row bunglow,1745,Under construction,8705933.620911125,L
5,Independent house,2642,Ready to move,14216370.291555487,L
2,Apartment,732,Ready to move,3288331.0351247974,L
4,Independent house,1665,Under construction,9076114.40368978,L
5,Independent house,2823,Under construction,14214274.933889547,L
3,Independent house,1980,Ready to move,10697506.533836678,L
4,Independent house,2893,Under construction,16134043.681236595,L
2,Row bunglow,1135,Ready to move,5753390.1607709145,L
3,Independent house,1783,Under construction,8958454.93182289,L
4,Row bunglow,2776,Under construction,12265869.987550462,L
1,Apartment,977,Under construction,3656003.8753417768,L
4,Row bunglow,1613,Ready to move,7951730.376974608,L
2,Apartment,1454,Under construction,5822741.561350082,L
2,Independent house,1290,Under construction,7131186.926581519,L
2,Apartment,730,Under construction,2904681.1265571457,L
3,Row bunglow,1235,Ready to move,6433955.0344586745,L
3,Independent house,1260,Ready to move,7402756.320509344,L
5,Row bunglow,2796,Under construction,13541987.172763526,L
